TRH410,HRD11-GRD01,Reverse traversal full,"181,000",11.268,16.236,769.3587903,60,64,220.3494895,18.79,86223.27,36793.52,1184.88,86009.43,36838.8,1200.18
TRH410,HRD11-GRD01,Reverse traversal full,"184,400",14.004,11.268,980.0583308,60,59,219.8378514,23.47,86223.27,36793.52,1181.54,86009.43,36838.8,1205.01
TRH413,HRD11-GRD01,Reverse traversal full,"180,400",13.248,20.88,981.5941099,68,46,231.7551869,38.33,86184.7,36754.3,1166.66,85987.81,36835.97,1204.99
TRH413,HRD11-GRD01,Reverse traversal full,"2,400",12.456,12.6,1213.290345,84,48,227.7715123,29.84189933,86184.7,36754.3,1170.561274,85987.81,36835.97,1200.403173
TRH413,HRD11-GRD01,Reverse traversal full,"193,800",13.248,19.944,980.0583308,60,54,219.8378514,23.47,86223.27,36793.52,1181.54,86009.43,36838.8,1205.01
TRH414,HRD11-GRD01,Reverse traversal full,"171,200",11.088,22.104,819.8540065,50,48,148.646236,38.62,86184.7,36754.3,1166.38,86073.55,36831.27,1205
TRH414,HRD11-GRD01,Reverse traversal full,"195,000",12.996,23.4,819.8540065,50,33,148.646236,38.62,86184.7,36754.3,1166.38,86073.55,36831.27,1205
TRH414,HRD11-GRD01,Reverse traversal full,"180,900",13.536,23.436,819.8540065,50,34,148.646236,38.62,86184.7,36754.3,1166.38,86073.55,36831.27,1205
TRH414,HRD11-GRD01,Reverse traversal full,"191,300",10.62,12.312,1213.290345,84,57,227.7715123,29.84189933,86184.7,36754.3,1170.561274,85987.81,36835.97,1200.403173
TRH414,HRD11-GRD01,Reverse traversal full,"188,800",11.196,11.052,1213.290345,84,57,227.7715123,29.84189933,86184.7,36754.3,1170.561274,85987.81,36835.97,1200.403173
TRH414,HRD11-GRD01,Reverse traversal full,"179,100",11.376,11.304,1213.290345,84,58,227.7715123,29.84189933,86184.7,36754.3,1170.561274,85987.81,36835.97,1200.403173
TRH415,HRD11-GRD01,Reverse traversal full,"193,000",13.104,12.816,981.5941099,68,72,231.7551869,38.33,86184.7,36754.3,1166.66,85987.81,36835.97,1204.99
TRH415,HRD11-GRD01,Reverse traversal full,"190,000",12.996,13.356,1213.290345,84,51,227.7715123,29.84189933,86184.7,36754.3,1170.561274,85987.81,36835.97,1200.403173
TRH415,HRD11-GRD01,Reverse traversal full,"187,000",13.032,12.888,1213.290345,84,49,227.7715123,29.84189933,86184.7,36754.3,1170.561274,85987.81,36835.97,1200.403173
TRH416,HRD11-GRD01,Reverse traversal full,"187,100",13.788,17.892,819.8540065,50,30,148.646236,38.62,86184.7,36754.3,1166.38,86073.55,36831.27,1205
TRH416,HRD11-GRD01,Reverse traversal full,"179,800",14.4,20.52,819.8540065,50,27,148.646236,38.62,86184.7,36754.3,1166.38,86073.55,36831.27,1205
TRH416,HRD11-GRD01,Reverse traversal full,"194,600",13.608,18.18,819.8540065,50,31,148.646236,38.62,86184.7,36754.3,1166.38,86073.55,36831.27,1205
TRH416,HRD11-GRD01,Reverse traversal full,"192,900",13.86,23.616,819.8540065,50,28,148.646236,38.62,86184.7,36754.3,1166.38,86073.55,36831.27,1205
TRH416,HRD11-GRD01,Reverse traversal full,"183,500",14.04,51.97806608,981.5941099,68,15,231.7551869,38.33,86184.7,36754.3,1166.66,85987.81,36835.97,1204.99
TRH417,HRD11-GRD01,Reverse traversal full,"196,300",12.528,16.2,819.8540065,50,33,148.646236,38.62,86184.7,36754.3,1166.38,86073.55,36831.27,1205
TRH417,HRD11-GRD01,Reverse traversal full,"201,500",11.556,23.796,819.8540065,50,35,148.646236,38.62,86184.7,36754.3,1166.38,86073.55,36831.27,1205
TRH417,HRD11-GRD01,Reverse traversal full,"207,900",11.52,16.2,819.8540065,50,38,157.5025625,38.53,86184.7,36754.3,1166.38,86058.79,36830.9,1204.91
TRH404,HRD10-NTH_Ramp_Entry,Reverse traversal full,"129,600",35.46000137,17.24399986,344.0066223,25,30,253.3099213,1.809999943,85562.3125,36663.85938,1212.449951,85760.5625,36805.62109,1209.920044
TRH404,HRD10-NTH_Ramp_Entry,Reverse traversal full,"195,000",44.784,40.464,361.4025192,23,27,283.1276456,1.16,85562.31,36663.86,1212.45,85790.33,36808.97,1209.05
TRH406,HRD10-NTH_Ramp_Entry,Reverse traversal full,"185,600",43.668,17.964,344.0066145,25,30,253.3099164,1.81,85562.31,36663.86,1212.45,85760.56,36805.62,1209.92
TRH409,HRD10-NTH_Ramp_Entry,Reverse traversal full,"195,000",1,26.532,251.3699225,12,16,163.6405053,1.81,85562.31,36663.86,1212.45,85677.8,36771.08,1209.67
TRH414,HRD10-NTH_Ramp_Entry,Reverse traversal full,"185,100",24.94799938,30.3480011,361.4025269,23,36,283.127655,1.159999967,85562.3125,36663.85938,1212.449951,85790.32813,36808.96875,1209.050049
TRH401,GRD25-GRD26,Reverse traversal full,"187,400",13.032,13.248,390.4842367,28,26,113.6507082,9.02,86058.84,36371.86,876.58,85979.3,36380.17,884.97
TRH401,GRD25-GRD26,Reverse traversal full,"180,500",14.58,15.768,390.4842367,28,34,163.8894567,9.1,86088.96,36382.34,880.37,85979.3,36380.17,884.97
TRH401,GRD25-GRD26,Reverse traversal full,"173,500",13.464,15.336,157.9984208,11,36,148.8954145,0.15,85987.63,36257.25,885.05,85976.84,36378.8,885.02
TRH401,GRD25-GRD26,Reverse traversal full,"178,800",14.184,11.268,157.9984208,11,38,148.8954145,0.15,85987.63,36257.25,885.05,85976.84,36378.8,885.02
TRH401,GRD25-GRD26,Reverse traversal full,"197,700",11.232,21.348,157.9984208,11,36,148.8954145,0.15,85987.63,36257.25,885.05,85976.84,36378.8,885.02
TRH401,GRD25-GRD26,Reverse traversal full,"183,100",17.424,11.736,349.6615153,24,40,143.0598219,0.17,85949.21,36302.9,884.87,86008.46,36416.84,868.42
TRH401,GRD25-GRD26,Reverse traversal full,"181,800",15.84,11.484,349.6615153,24,38,141.5951355,0,85949.21,36302.9,884.87,86008.46,36416.84,868.42
TRH401,GRD25-GRD26,Reverse traversal full,"188,600",20.268,11.268,349.6615153,24,44,141.5951355,0,85949.21,36302.9,884.87,86008.46,36416.84,886.45
TRH401,GRD25-GRD26,Reverse traversal full,"180,700",21.06,14.616,149.396669,13,29,110.1384702,1.45,85949.59,36329.06,885,86008.46,36416.84,886.45
TRH402,GRD25-GRD26,Reverse traversal full,"174,300",13.428,12.024,402.4811606,28,36,143.9230703,7.76209607,86103.72,36376.51,878.13,85979.3,36380.17,884.98
TRH402,GRD25-GRD26,Reverse traversal full,"194,700",12.672,14.472,476.5614074,28,24,113.7146082,7.982199497,86058.84,36371.86,880.18,85979.3,36380.17,884.98
TRH402,GRD25-GRD26,Reverse traversal full,"194,400",12.996,13.068,390.4842367,28,27,113.6507082,9.02,86058.84,36371.86,876.58,85979.3,36380.17,884.97
TRH402,GRD25-GRD26,Reverse traversal full,"215,000",11.304,12.204,390.4842367,28,43,163.8894567,9.1,86088.96,36382.34,880.37,85979.3,36380.17,884.97
TRH402,GRD25-GRD26,Reverse traversal full,"176,700",13.212,15.948,390.4842367,28,34,163.3745655,9.1,86088.96,36382.34,880.37,85979.3,36380.17,884.97
TRH402,GRD25-GRD26,Reverse traversal full,"181,300",13.896,22.14,362.3341128,28,23,113.5030903,2.14,85992.84,36271.4,883.05,85969.34,36378.51,885.07
TRH402,GRD25-GRD26,Reverse traversal full,"184,300",13.932,16.2,347.8044092,24,34,149.3252731,5.927876677,85987.63,36257.25,879.2021233,85976.84,36378.8,883.84
TRH402,GRD25-GRD26,Reverse traversal full,"188,900",10.692,19.8,347.8044092,24,32,149.3252731,5.927876677,85987.63,36257.25,879.2021233,85976.84,36378.8,883.84
TRH402,GRD25-GRD26,Reverse traversal full,"182,200",12.78,16.56,157.9984208,11,34,148.8954145,0.15,85987.63,36257.25,885.05,85976.84,36378.8,885.02
TRH402,GRD25-GRD26,Reverse traversal full,"187,900",13.716,21.204,157.9984208,11,25,148.8954145,0.15,85987.63,36257.25,885.05,85976.84,36378.8,885.02
TRH402,GRD25-GRD26,Reverse traversal full,"174,600",8.927999999,16.308,157.9984208,11,35,148.8954145,0.15,85987.63,36257.25,885.05,85976.84,36378.8,885.02
TRH402,GRD25-GRD26,Reverse traversal full,"180,900",10.224,16.164,157.9984208,11,31,148.8954145,0.15,85987.63,36257.25,885.05,85976.84,36378.8,885.02
TRH402,GRD25-GRD26,Reverse traversal full,"186,100",13.6079999,22.60800075,155.0533295,13,27,148.9337006,0.129999995,85987.63281,36257.25,886.0100098,85976.84375,36378.80078,883.8400269
TRH402,GRD25-GRD26,Reverse traversal full,"182,100",12.708,11.412,349.6615153,24,40,143.0598219,0.17,85949.21,36302.9,884.87,86008.46,36416.84,868.42
TRH402,GRD25-GRD26,Reverse traversal full,"188,100",15.948,13.608,349.6615153,24,36,140.5403141,1.58,85949.21,36302.9,884.87,86008.46,36416.84,886.45
TRH402,GRD25-GRD26,Reverse traversal full,"179,300",12.96,14.22,149.396669,13,32,110.1384702,1.45,85949.59,36329.06,885,86008.46,36416.84,886.45
TRH402,GRD25-GRD26,Reverse traversal full,"196,400",13.356,11.556,119.8057667,13,36,116.4778634,0.18,85942.54,36319.32,885,86007.37,36412.43,885.15
TRH403,GRD25-GRD26,Reverse traversal full,"188,900",16.092,1,150.2592563,10,26,145.4215307,0.09,85993.84,36359.99,885.02,86074.22,36437.7,884.98
TRH403,GRD25-GRD26,Reverse traversal full,"187,400",16.128,1,150.2592563,10,32,145.4215307,0.09,85993.84,36359.99,885.02,86074.22,36437.7,884.98
TRH403,GRD25-GRD26,Reverse traversal full,"178,200",12.528,15.984,390.4842367,28,40,163.8894567,9.1,86088.96,36382.34,880.37,85979.3,36380.17,884.97
TRH403,GRD25-GRD26,Reverse traversal full,"183,500",1,1,390.4842367,28,67,163.3745655,9.1,86088.96,36382.34,880.37,85979.3,36380.17,884.97
TRH403,GRD25-GRD26,Reverse traversal full,"195,300",12.528,30.348,157.9984208,11,24,148.8954145,0.15,85987.63,36257.25,885.05,85976.84,36378.8,885.02
TRH403,GRD25-GRD26,Reverse traversal full,"201,600",12.96,26.244,157.9984208,11,24,148.8954145,0.15,85987.63,36257.25,885.05,85976.84,36378.8,885.02
TRH403,GRD25-GRD26,Reverse traversal full,"170,400",12.24,11.376,157.9984208,11,48,148.8954145,0.15,85987.63,36257.25,885.05,85976.84,36378.8,885.02
TRH404,GRD25-GRD26,Reverse traversal full,"144,800",14.004,17.316,347.8044092,24,36,149.3252731,5.927876677,85987.63,36257.25,879.2021233,85976.84,36378.8,883.84
TRH404,GRD25-GRD26,Reverse traversal full,"195,000",11.268,15.444,157.9984208,11,33,148.8954145,0.15,85987.63,36257.25,885.05,85976.84,36378.8,885.02
TRH404,GRD25-GRD26,Reverse traversal full,"195,000",1,1,149.396669,13,64,110.1384702,1.45,85949.59,36329.06,885,86008.46,36416.84,886.45
TRH405,GRD25-GRD26,Reverse traversal full,"181,100",14.76,11.556,157.9984208,11,28,148.8954145,0.15,85987.63,36257.25,885.05,85976.84,36378.8,885.02
TRH405,GRD25-GRD26,Reverse traversal full,"170,900",13.392,21.924,157.9984208,11,28,148.8954145,0.15,85987.63,36257.25,885.05,85976.84,36378.8,885.02
TRH405,GRD25-GRD26,Reverse traversal full,"192,300",19.764,13.896,149.396669,13,28,110.1384702,1.45,85949.59,36329.06,885,86008.46,36416.84,886.45
TRH405,GRD25-GRD26,Reverse traversal full,"191,300",18.828,13.212,149.396669,13,34,110.1384702,1.45,85949.59,36329.06,885,86008.46,36416.84,886.45
TRH405,GRD25-GRD26,Reverse traversal full,"197,100",18.684,14.4,149.396669,13,28,110.1384702,1.45,85949.59,36329.06,885,86008.46,36416.84,886.45
TRH405,GRD25-GRD26,Reverse traversal full,"194,000",14.544,13.428,149.396669,13,32,110.1384702,1.45,85949.59,36329.06,885,86008.46,36416.84,886.45
TRH406,GRD25-GRD26,Reverse traversal full,"191,200",1,10.692,7282.449956,504,25,439.1061445,89.95,85995.26,36356.3,884.58,86074.22,36437.7,884.09
TRH406,GRD25-GRD26,Reverse traversal full,"173,600",14.148,12.168,150.2592563,10,39,145.4215307,0.09,85993.84,36359.99,885.02,86074.22,36437.7,884.98
TRH406,GRD25-GRD26,Reverse traversal full,"195,300",13.644,11.988,583.9782164,40,61,241.5262257,9.04,86195.08,36342.23,887,85977.05,36368.89,885.05
TRH406,GRD25-GRD26,Reverse traversal full,"179,700",11.916,13.896,390.4842367,28,30,113.6507082,9.02,86058.84,36371.86,876.58,85979.3,36380.17,884.97
TRH406,GRD25-GRD26,Reverse traversal full,"192,100",11.952,18.576,390.4842367,28,30,113.6507082,9.02,86058.84,36371.86,876.58,85979.3,36380.17,884.97
TRH406,GRD25-GRD26,Reverse traversal full,"193,600",12.312,12.6,390.4842367,28,32,113.6507082,9.02,86058.84,36371.86,876.58,85979.3,36380.17,884.97
TRH406,GRD25-GRD26,Reverse traversal full,"186,700",8.999999999,15.264,390.4842367,28,33,113.5380985,8.44,86058.84,36371.86,876.58,85979.3,36380.17,884.97
TRH406,GRD25-GRD26,Reverse traversal full,"181,000",24.588,7.235999999,390.4842367,28,50,163.8894567,9.1,86088.96,36382.34,880.37,85979.3,36380.17,884.97
TRH406,GRD25-GRD26,Reverse traversal full,"189,800",5.292000103,98.71200027,186.7617188,13,44,180.1596375,0.129999995,86006.00781,36229.73047,885.6300049,85976.84375,36378.80078,883.8400269
TRH406,GRD25-GRD26,Reverse traversal full,"181,000",52.416,26.496,186.7617256,13,52,180.1596443,0.13,86006.01,36229.73,885.63,85976.84,36378.8,883.84
TRH406,GRD25-GRD26,Reverse traversal full,"186,400",11.88,23.472,186.7617256,13,67,180.1596443,0.13,86006.01,36229.73,885.63,85976.84,36378.8,883.84
TRH406,GRD25-GRD26,Reverse traversal full,"194,000",0.410004298,13.824,186.7617256,13,484,180.1596443,0.13,86006.01,36229.73,885.63,85976.84,36378.8,883.84
TRH406,GRD25-GRD26,Reverse traversal full,"185,600",14.94,11.088,157.9984208,11,39,148.8954145,0.15,85987.63,36257.25,885.05,85976.84,36378.8,885.02
TRH406,GRD25-GRD26,Reverse traversal full,"183,300",9.65535803,9.152098375,157.9984208,11,48,148.8954145,0.15,85987.63,36257.25,885.05,85976.84,36378.8,885.02
TRH406,GRD25-GRD26,Reverse traversal full,"188,100",1,22.212,157.9984208,11,52,148.8954145,0.15,85987.63,36257.25,885.05,85976.84,36378.8,885.02
TRH406,GRD25-GRD26,Reverse traversal full,"185,400",13.032,21.888,157.9984208,11,28,148.8954145,0.15,85987.63,36257.25,885.05,85976.84,36378.8,885.02
TRH406,GRD25-GRD26,Reverse traversal full,"191,000",12.492,21.168,157.9984208,11,28,148.8954145,0.15,85987.63,36257.25,885.05,85976.84,36378.8,885.02
TRH406,GRD25-GRD26,Reverse traversal full,"185,100",10.836,20.592,157.9984208,11,34,148.8954145,0.15,85987.63,36257.25,885.05,85976.84,36378.8,885.02
TRH406,GRD25-GRD26,Reverse traversal full,"183,500",13.104,26.676,157.9984208,11,29,148.8954145,0.15,85987.63,36257.25,885.05,85976.84,36378.8,885.02
TRH406,GRD25-GRD26,Reverse traversal full,"192,200",12.42,16.344,157.9984208,11,34,148.8954145,0.15,85987.63,36257.25,885.05,85976.84,36378.8,885.02
TRH406,GRD25-GRD26,Reverse traversal full,"201,500",13.068,14.364,157.9984208,11,33,148.8954145,0.15,85987.63,36257.25,885.05,85976.84,36378.8,885.02
TRH406,GRD25-GRD26,Reverse traversal full,"182,200",17.64,21.528,157.9984208,11,26,148.8954145,0.15,85987.63,36257.25,885.05,85976.84,36378.8,885.02
TRH406,GRD25-GRD26,Reverse traversal full,"186,100",66.56399999,37.584,157.9984208,11,14,148.8954145,0.15,85987.63,36257.25,885.05,85976.84,36378.8,885.02
TRH406,GRD25-GRD26,Reverse traversal full,"186,300",18.864,13.824,157.9984208,11,37,148.8954145,0.15,85987.63,36257.25,885.05,85976.84,36378.8,885.02
TRH406,GRD25-GRD26,Reverse traversal full,"183,400",19.296,23.328,157.9984208,11,37,148.8954145,0.15,85987.63,36257.25,885.05,85976.84,36378.8,885.02
TRH406,GRD25-GRD26,Reverse traversal full,"170,500",23.364,62.388,157.9984208,11,23,148.8954145,0.15,85987.63,36257.25,885.05,85976.84,36378.8,885.02
TRH406,GRD25-GRD26,Reverse traversal full,"181,300",16.776,11.448,349.6615153,24,40,143.0598219,0.17,85949.21,36302.9,884.87,86008.46,36416.84,868.42
TRH406,GRD25-GRD26,Reverse traversal full,"175,300",14.976,13.032,119.8057667,13,22,91.74178274,0,85942.54,36319.32,885,86007.37,36412.43,885.15
TRH408,GRD25-GRD26,Reverse traversal full,"180,100",1,1,150.2592563,10,8,145.4215307,0.09,85993.84,36359.99,885.02,86074.22,36437.7,884.98
TRH408,GRD25-GRD26,Reverse traversal full,"183,500",26.172,11.556,150.2592563,10,32,145.4215307,0.09,85993.84,36359.99,885.02,86074.22,36437.7,884.98
TRH408,GRD25-GRD26,Reverse traversal full,"195,000",12.924,11.664,402.4811606,28,41,143.9230703,7.76209607,86103.72,36376.51,878.13,85979.3,36380.17,884.98
TRH408,GRD25-GRD26,Reverse traversal full,"195,000",14.364,16.56,402.4811606,28,32,143.9230703,7.76209607,86103.72,36376.51,878.13,85979.3,36380.17,884.98
TRH408,GRD25-GRD26,Reverse traversal full,"175,400",13.248,18.036,476.5614074,28,63,114.0291225,9.02,86058.84,36371.86,880.18,85979.3,36380.17,884.98
TRH408,GRD25-GRD26,Reverse traversal full,"176,500",13.248,18.108,476.5614074,28,20,113.7146082,7.982199497,86058.84,36371.86,880.18,85979.3,36380.17,884.98
TRH408,GRD25-GRD26,Reverse traversal full,"183,800",13.032,15.948,476.5614074,28,28,113.7146082,7.982199497,86058.84,36371.86,880.18,85979.3,36380.17,884.98
TRH408,GRD25-GRD26,Reverse traversal full,"156,400",18.396,15.948,390.4842367,28,19,113.6507082,9.02,86058.84,36371.86,876.58,85979.3,36380.17,884.97
